Current (Ampere),score,cluster
45,0.514311813561505,0
43,0.39119289525777984,0
30,0.4090800737164339,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
30,0.4090800737164339,0
38,0.08339559949846688,0
43,0.39119289525777984,0
43,0.39119289525777984,0
38,0.08339559949846688,0
30,0.4090800737164339,0
40,0.20651451780219207,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
40,0.20651451780219207,0
43,0.39119289525777984,0
40,0.20651451780219207,0
40,0.20651451780219207,0
30,0.4090800737164339,0
33,0.2244016962608461,0
35,0.1012827779571209,0
38,0.08339559949846688,0
30,0.4090800737164339,0
38,0.08339559949846688,0
30,0.4090800737164339,0
35,0.1012827779571209,0
43,0.39119289525777984,0
35,0.1012827779571209,0
35,0.1012827779571209,0
45,0.514311813561505,0
35,0.1012827779571209,0
43,0.39119289525777984,0
35,0.1012827779571209,0
33,0.2244016962608461,0
33,0.2244016962608461,0
43,0.39119289525777984,0
43,0.39119289525777984,0
33,0.2244016962608461,0
40,0.20651451780219207,0
48,0.6989901910170928,0
40,0.20651451780219207,0
45,0.514311813561505,0
45,0.514311813561505,0
33,0.2244016962608461,0
48,0.6989901910170928,0
40,0.20651451780219207,0
35,0.1012827779571209,0
40,0.20651451780219207,0
45,0.514311813561505,0
38,0.08339559949846688,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
43,0.39119289525777984,0
38,0.08339559949846688,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
38,0.08339559949846688,0
43,0.39119289525777984,0
48,0.6989901910170928,0
40,0.20651451780219207,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
51,0.8836685684726806,0
51,0.8836685684726806,0
50,0.822109109320818,0
46,0.5758712727133676,0
61,1.4992631599913064,0
46,0.5758712727133676,0
51,0.8836685684726806,0
41,0.26807397695405466,0
46,0.5758712727133676,0
51,0.8836685684726806,0
50,0.822109109320818,0
42,0.3296334361059172,0
42,0.3296334361059172,0
40,0.20651451780219207,0
53,1.0067874867764057,0
53,1.0067874867764057,0
61,1.4992631599913064,0
41,0.26807397695405466,0
41,0.26807397695405466,0
53,1.0067874867764057,0
46,0.5758712727133676,0
42,0.3296334361059172,0
40,0.20651451780219207,0
42,0.3296334361059172,0
50,0.822109109320818,0
50,0.822109109320818,0
46,0.5758712727133676,0
42,0.3296334361059172,0
42,0.3296334361059172,0
41,0.26807397695405466,0
50,0.822109109320818,0
42,0.3296334361059172,0
51,0.8836685684726806,0
44,0.45275235440964245,0
44,0.45275235440964245,0
42,0.3296334361059172,0
44,0.45275235440964245,0
50,0.822109109320818,0
46,0.5758712727133676,0
51,0.8836685684726806,0
44,0.45275235440964245,0
60,1.437703700839444,0
40,0.20651451780219207,0
46,0.5758712727133676,0
50,0.822109109320818,0
40,0.20651451780219207,0
50,0.822109109320818,0
51,0.8836685684726806,0
51,0.8836685684726806,0
50,0.822109109320818,0
46,0.5758712727133676,0
46,0.5758712727133676,0
46,0.5758712727133676,0
42,0.3296334361059172,0
50,0.822109109320818,0
46,0.5758712727133676,0
50,0.822109109320818,0
53,1.0067874867764057,0
44,0.45275235440964245,0
41,0.26807397695405466,0
46,0.5758712727133676,0
41,0.26807397695405466,0
50,0.822109109320818,0
46,0.5758712727133676,0
42,0.3296334361059172,0
44,0.45275235440964245,0
44,0.45275235440964245,0
42,0.3296334361059172,0
44,0.45275235440964245,0
42,0.3296334361059172,0
53,1.0067874867764057,0
46,0.5758712727133676,0
50,0.822109109320818,0
44,0.45275235440964245,0
44,0.45275235440964245,0
40,0.20651451780219207,0
46,0.5758712727133676,0
51,0.8836685684726806,0
44,0.45275235440964245,0
50,0.822109109320818,0
42,0.3296334361059172,0
46,0.5758712727133676,0
53,1.0067874867764057,0
44,0.45275235440964245,0
44,0.45275235440964245,0
42,0.3296334361059172,0
50,0.822109109320818,0
50,0.822109109320818,0
41,0.26807397695405466,0
46,0.5758712727133676,0
50,0.822109109320818,0
53,1.0067874867764057,0
40,0.20651451780219207,0
40,0.20651451780219207,0
42,0.3296334361059172,0
44,0.45275235440964245,0
40,0.20651451780219207,0
41,0.26807397695405466,0
40,0.20651451780219207,0
46,0.5758712727133676,0
41,0.26807397695405466,0
50,0.822109109320818,0
44,0.45275235440964245,0
50,0.822109109320818,0
42,0.3296334361059172,0
44,0.45275235440964245,0
42,0.3296334361059172,0
40,0.20651451780219207,0
42,0.3296334361059172,0
40,0.20651451780219207,0
50,0.822109109320818,0
60,1.437703700839444,0
42,0.3296334361059172,0
44,0.45275235440964245,0
50,0.822109109320818,0
40,0.20651451780219207,0
41,0.26807397695405466,0
51,0.8836685684726806,0
53,1.0067874867764057,0
46,0.5758712727133676,0
42,0.3296334361059172,0
42,0.3296334361059172,0
40,0.20651451780219207,0
50,0.822109109320818,0
40,0.20651451780219207,0
51,0.8836685684726806,0
41,0.26807397695405466,0
51,0.8836685684726806,0
44,0.45275235440964245,0
44,0.45275235440964245,0
51,0.8836685684726806,0
50,0.822109109320818,0
41,0.26807397695405466,0
42,0.3296334361059172,0
50,0.822109109320818,0
44,0.45275235440964245,0
41,0.26807397695405466,0
44,0.45275235440964245,0
44,0.45275235440964245,0
41,0.26807397695405466,0
44,0.45275235440964245,0
44,0.45275235440964245,0
44,0.45275235440964245,0
46,0.5758712727133676,0
43,0.39119289525777984,0
43,0.39119289525777984,0
43,0.39119289525777984,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
38,0.08339559949846688,0
30,0.4090800737164339,0
30,0.4090800737164339,0
30,0.4090800737164339,0
45,0.514311813561505,0
43,0.39119289525777984,0
38,0.08339559949846688,0
38,0.08339559949846688,0
40,0.20651451780219207,0
30,0.4090800737164339,0
35,0.1012827779571209,0
35,0.1012827779571209,0
35,0.1012827779571209,0
38,0.08339559949846688,0
33,0.2244016962608461,0
33,0.2244016962608461,0
33,0.2244016962608461,0
43,0.39119289525777984,0
43,0.39119289525777984,0
40,0.20651451780219207,0
33,0.2244016962608461,0
43,0.39119289525777984,0
30,0.4090800737164339,0
33,0.2244016962608461,0
35,0.1012827779571209,0
40,0.20651451780219207,0
33,0.2244016962608461,0
38,0.08339559949846688,0
38,0.08339559949846688,0
40,0.20651451780219207,0
30,0.4090800737164339,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
40,0.20651451780219207,0
40,0.20651451780219207,0
33,0.2244016962608461,0
30,0.4090800737164339,0
43,0.39119289525777984,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
48,0.6989901910170928,0
43,0.39119289525777984,0
33,0.2244016962608461,0
43,0.39119289525777984,0
38,0.08339559949846688,0
33,0.2244016962608461,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
35,0.1012827779571209,0
35,0.1012827779571209,0
45,0.514311813561505,0
48,0.6989901910170928,0
38,0.08339559949846688,0
43,0.39119289525777984,0
33,0.2244016962608461,0
38,0.08339559949846688,0
30,0.4090800737164339,0
48,0.6989901910170928,0
33,0.2244016962608461,0
30,0.4090800737164339,0
30,0.4090800737164339,0
33,0.2244016962608461,0
43,0.39119289525777984,0
43,0.39119289525777984,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
33,0.2244016962608461,0
33,0.2244016962608461,0
30,0.4090800737164339,0
43,0.39119289525777984,0
35,0.1012827779571209,0
38,0.08339559949846688,0
38,0.08339559949846688,0
35,0.1012827779571209,0
35,0.1012827779571209,0
30,0.4090800737164339,0
45,0.514311813561505,0
45,0.514311813561505,0
43,0.39119289525777984,0
35,0.1012827779571209,0
33,0.2244016962608461,0
45,0.514311813561505,0
38,0.08339559949846688,0
30,0.4090800737164339,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
38,0.08339559949846688,0
40,0.20651451780219207,0
48,0.6989901910170928,0
38,0.08339559949846688,0
45,0.514311813561505,0
43,0.39119289525777984,0
40,0.20651451780219207,0
40,0.20651451780219207,0
42,0.3296334361059172,0
42,0.3296334361059172,0
53,1.0067874867764057,0
41,0.26807397695405466,0
53,1.0067874867764057,0
50,0.822109109320818,0
44,0.45275235440964245,0
46,0.5758712727133676,0
44,0.45275235440964245,0
50,0.822109109320818,0
44,0.45275235440964245,0
46,0.5758712727133676,0
40,0.20651451780219207,0
42,0.3296334361059172,0
44,0.45275235440964245,0
44,0.45275235440964245,0
46,0.5758712727133676,0
46,0.5758712727133676,0
46,0.5758712727133676,0
50,0.822109109320818,0
50,0.822109109320818,0
46,0.5758712727133676,0
40,0.20651451780219207,0
44,0.45275235440964245,0
41,0.26807397695405466,0
53,1.0067874867764057,0
50,0.822109109320818,0
53,1.0067874867764057,0
44,0.45275235440964245,0
50,0.822109109320818,0
44,0.45275235440964245,0
50,0.822109109320818,0
50,0.822109109320818,0
44,0.45275235440964245,0
46,0.5758712727133676,0
44,0.45275235440964245,0
42,0.3296334361059172,0
50,0.822109109320818,0
41,0.26807397695405466,0
53,1.0067874867764057,0
44,0.45275235440964245,0
46,0.5758712727133676,0
46,0.5758712727133676,0
41,0.26807397695405466,0
50,0.822109109320818,0
42,0.3296334361059172,0
44,0.45275235440964245,0
44,0.45275235440964245,0
50,0.822109109320818,0
42,0.3296334361059172,0
42,0.3296334361059172,0
60,1.437703700839444,0
40,0.20651451780219207,0
46,0.5758712727133676,0
42,0.3296334361059172,0
50,0.822109109320818,0
60,1.437703700839444,0
50,0.822109109320818,0
50,0.822109109320818,0
46,0.5758712727133676,0
41,0.26807397695405466,0
44,0.45275235440964245,0
51,0.8836685684726806,0
50,0.822109109320818,0
44,0.45275235440964245,0
51,0.8836685684726806,0
46,0.5758712727133676,0
46,0.5758712727133676,0
46,0.5758712727133676,0
53,1.0067874867764057,0
44,0.45275235440964245,0
44,0.45275235440964245,0
41,0.26807397695405466,0
53,1.0067874867764057,0
51,0.8836685684726806,0
44,0.45275235440964245,0
46,0.5758712727133676,0
53,1.0067874867764057,0
44,0.45275235440964245,0
44,0.45275235440964245,0
44,0.45275235440964245,0
42,0.3296334361059172,0
42,0.3296334361059172,0
46,0.5758712727133676,0
44,0.45275235440964245,0
53,1.0067874867764057,0
53,1.0067874867764057,0
53,1.0067874867764057,0
53,1.0067874867764057,0
50,0.822109109320818,0
46,0.5758712727133676,0
51,0.8836685684726806,0
42,0.3296334361059172,0
42,0.3296334361059172,0
42,0.3296334361059172,0
46,0.5758712727133676,0
40,0.20651451780219207,0
41,0.26807397695405466,0
50,0.822109109320818,0
51,0.8836685684726806,0
44,0.45275235440964245,0
46,0.5758712727133676,0
50,0.822109109320818,0
44,0.45275235440964245,0
41,0.26807397695405466,0
42,0.3296334361059172,0
53,1.0067874867764057,0
50,0.822109109320818,0
50,0.822109109320818,0
42,0.3296334361059172,0
46,0.5758712727133676,0
53,1.0067874867764057,0
42,0.3296334361059172,0
51,0.8836685684726806,0
44,0.45275235440964245,0
44,0.45275235440964245,0
50,0.822109109320818,0
46,0.5758712727133676,0
50,0.822109109320818,0
44,0.45275235440964245,0
46,0.5758712727133676,0
41,0.26807397695405466,0
41,0.26807397695405466,0
42,0.3296334361059172,0
46,0.5758712727133676,0
50,0.822109109320818,0
44,0.45275235440964245,0
46,0.5758712727133676,0
50,0.822109109320818,0
50,0.822109109320818,0
42,0.3296334361059172,0
46,0.5758712727133676,0
51,0.8836685684726806,0
42,0.3296334361059172,0
40,0.20651451780219207,0
44,0.45275235440964245,0
50,0.822109109320818,0
50,0.822109109320818,0
50,0.822109109320818,0
44,0.45275235440964245,0
46,0.5758712727133676,0
44,0.45275235440964245,0
33,0.2244016962608461,0
40,0.20651451780219207,0
33,0.2244016962608461,0
35,0.1012827779571209,0
38,0.08339559949846688,0
40,0.20651451780219207,0
48,0.6989901910170928,0
33,0.2244016962608461,0
35,0.1012827779571209,0
33,0.2244016962608461,0
40,0.20651451780219207,0
30,0.4090800737164339,0
48,0.6989901910170928,0
35,0.1012827779571209,0
43,0.39119289525777984,0
38,0.08339559949846688,0
38,0.08339559949846688,0
43,0.39119289525777984,0
35,0.1012827779571209,0
40,0.20651451780219207,0
40,0.20651451780219207,0
40,0.20651451780219207,0
45,0.514311813561505,0
40,0.20651451780219207,0
48,0.6989901910170928,0
33,0.2244016962608461,0
38,0.08339559949846688,0
48,0.6989901910170928,0
40,0.20651451780219207,0
40,0.20651451780219207,0
33,0.2244016962608461,0
30,0.4090800737164339,0
45,0.514311813561505,0
35,0.1012827779571209,0
33,0.2244016962608461,0
40,0.20651451780219207,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
40,0.20651451780219207,0
38,0.08339559949846688,0
30,0.4090800737164339,0
43,0.39119289525777984,0
43,0.39119289525777984,0
33,0.2244016962608461,0
45,0.514311813561505,0
43,0.39119289525777984,0
38,0.08339559949846688,0
30,0.4090800737164339,0
35,0.1012827779571209,0
43,0.39119289525777984,0
43,0.39119289525777984,0
35,0.1012827779571209,0
33,0.2244016962608461,0
33,0.2244016962608461,0
43,0.39119289525777984,0
45,0.514311813561505,0
35,0.1012827779571209,0
48,0.6989901910170928,0
30,0.4090800737164339,0
30,0.4090800737164339,0
43,0.39119289525777984,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
38,0.08339559949846688,0
43,0.39119289525777984,0
40,0.20651451780219207,0
48,0.6989901910170928,0
40,0.20651451780219207,0
38,0.08339559949846688,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
35,0.1012827779571209,0
43,0.39119289525777984,0
33,0.2244016962608461,0
40,0.20651451780219207,0
35,0.1012827779571209,0
40,0.20651451780219207,0
33,0.2244016962608461,0
35,0.1012827779571209,0
38,0.08339559949846688,0
33,0.2244016962608461,0
43,0.39119289525777984,0
40,0.20651451780219207,0
48,0.6989901910170928,0
38,0.08339559949846688,0
43,0.39119289525777984,0
45,0.514311813561505,0
30,0.4090800737164339,0
38,0.08339559949846688,0
43,0.39119289525777984,0
40,0.20651451780219207,0
43,0.39119289525777984,0
40,0.20651451780219207,0
45,0.514311813561505,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
38,0.08339559949846688,0
35,0.1012827779571209,0
43,0.39119289525777984,0
43,0.39119289525777984,0
45,0.514311813561505,0
35,0.1012827779571209,0
40,0.20651451780219207,0
30,0.4090800737164339,0
43,0.39119289525777984,0
45,0.514311813561505,0
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
0,2.2558638482723117,1
35,0.1012827779571209,0
44,0.45275235440964245,0
41,0.26807397695405466,0
50,0.822109109320818,0
44,0.45275235440964245,0
44,0.45275235440964245,0
44,0.45275235440964245,0
44,0.45275235440964245,0
42,0.3296334361059172,0
51,0.8836685684726806,0
50,0.822109109320818,0
40,0.20651451780219207,0
42,0.3296334361059172,0
42,0.3296334361059172,0
41,0.26807397695405466,0
42,0.3296334361059172,0
42,0.3296334361059172,0
50,0.822109109320818,0
51,0.8836685684726806,0
51,0.8836685684726806,0
50,0.822109109320818,0
46,0.5758712727133676,0
51,0.8836685684726806,0
50,0.822109109320818,0
53,1.0067874867764057,0
46,0.5758712727133676,0
44,0.45275235440964245,0
42,0.3296334361059172,0
44,0.45275235440964245,0
53,1.0067874867764057,0
44,0.45275235440964245,0
42,0.3296334361059172,0
50,0.822109109320818,0
44,0.45275235440964245,0
44,0.45275235440964245,0
46,0.5758712727133676,0
41,0.26807397695405466,0
50,0.822109109320818,0
53,1.0067874867764057,0
44,0.45275235440964245,0
50,0.822109109320818,0
46,0.5758712727133676,0
41,0.26807397695405466,0
41,0.26807397695405466,0
44,0.45275235440964245,0
50,0.822109109320818,0
42,0.3296334361059172,0
44,0.45275235440964245,0
44,0.45275235440964245,0
46,0.5758712727133676,0
50,0.822109109320818,0
40,0.20651451780219207,0
50,0.822109109320818,0
53,1.0067874867764057,0
50,0.822109109320818,0
46,0.5758712727133676,0
50,0.822109109320818,0
50,0.822109109320818,0
50,0.822109109320818,0
46,0.5758712727133676,0
46,0.5758712727133676,0
50,0.822109109320818,0
50,0.822109109320818,0
46,0.5758712727133676,0
41,0.26807397695405466,0
50,0.822109109320818,0
44,0.45275235440964245,0
44,0.45275235440964245,0
41,0.26807397695405466,0
40,0.20651451780219207,0
51,0.8836685684726806,0
42,0.3296334361059172,0
50,0.822109109320818,0
41,0.26807397695405466,0
44,0.45275235440964245,0
46,0.5758712727133676,0
50,0.822109109320818,0
41,0.26807397695405466,0
46,0.5758712727133676,0
42,0.3296334361059172,0
42,0.3296334361059172,0
50,0.822109109320818,0
40,0.20651451780219207,0
50,0.822109109320818,0
50,0.822109109320818,0
40,0.20651451780219207,0
40,0.20651451780219207,0
40,0.20651451780219207,0
61,1.4992631599913064,0
42,0.3296334361059172,0
51,0.8836685684726806,0
46,0.5758712727133676,0
44,0.45275235440964245,0
41,0.26807397695405466,0
46,0.5758712727133676,0
46,0.5758712727133676,0
44,0.45275235440964245,0
41,0.26807397695405466,0
53,1.0067874867764057,0
44,0.45275235440964245,0
51,0.8836685684726806,0
44,0.45275235440964245,0
46,0.5758712727133676,0
41,0.26807397695405466,0
53,1.0067874867764057,0
50,0.822109109320818,0
50,0.822109109320818,0
61,1.4992631599913064,0
53,1.0067874867764057,0
42,0.3296334361059172,0
51,0.8836685684726806,0
46,0.5758712727133676,0
